,Year,County,None,D0,D1,D2,D3,D4,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate
139,2011,Merced County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
140,2011,Modoc County,90.79019230769231,9.209807692307693,0.0,0.0,0.0,0.0,,,,,,,
141,2011,Mono County,98.53826923076923,1.461730769230769,0.0,0.0,0.0,0.0,,,,,,,
142,2011,Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
143,2011,Napa County,97.11884615384616,2.881153846153846,0.0,0.0,0.0,0.0,,,,,,,
144,2011,Nevada County,96.23615384615384,3.7638461538461536,0.0,0.0,0.0,0.0,,,,,,,
145,2011,Orange County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
146,2011,Placer County,97.24499999999999,2.755,0.0,0.0,0.0,0.0,,,,,,,
147,2011,Plumas County,93.56346153846152,6.436538461538462,0.0,0.0,0.0,0.0,,,,,,,
148,2011,Riverside County,66.79288461538462,33.20711538461537,0.0,0.0,0.0,0.0,,,,,,,
149,2011,Sacramento County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
150,2011,San Benito County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
151,2011,San Bernardino County,80.13865384615383,19.861346153846153,0.0,0.0,0.0,0.0,,,,,,,
152,2011,San Diego County,99.42999999999999,0.5699999999999998,0.0,0.0,0.0,0.0,,,,,,,
153,2011,San Francisco County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
154,2011,San Joaquin County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
155,2011,San Luis Obispo County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
156,2011,San Mateo County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
157,2011,Santa Barbara County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
158,2011,Santa Clara County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
159,2011,Santa Cruz County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
160,2011,Shasta County,93.6626923076923,6.337307692307691,0.0,0.0,0.0,0.0,,,,,,,
161,2011,Sierra County,94.67557692307693,5.324423076923077,0.0,0.0,0.0,0.0,,,,,,,
162,2011,Siskiyou County,92.4948076923077,7.505192307692307,0.0,0.0,0.0,0.0,,,,,,,
163,2011,Solano County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
164,2011,Sonoma County,96.49153846153845,3.5084615384615385,0.0,0.0,0.0,0.0,,,,,,,
165,2011,Stanislaus County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
166,2011,Sutter County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
167,2011,Tehama County,93.72307692307692,6.276923076923077,0.0,0.0,0.0,0.0,,,,,,,
168,2011,Trinity County,93.48846153846154,6.511538461538462,0.0,0.0,0.0,0.0,,,,,,,
169,2011,Tulare County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
170,2011,Tuolumne County,99.31288461538462,0.6871153846153846,0.0,0.0,0.0,0.0,,,,,,,
171,2011,Ventura County,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
172,2011,Yolo County,98.5076923076923,1.4923076923076921,0.0,0.0,0.0,0.0,,,,,,,
173,2011,Yuba County,97.47,2.5300000000000002,0.0,0.0,0.0,0.0,,,,,,,
174,2012,Alameda County,4.886037735849056,95.11396226415094,88.25207547169812,8.77811320754717,0.0,0.0,,,,,,,
175,2012,Alpine County,2.210943396226415,97.78905660377357,71.06698113207548,19.677735849056607,0.0,0.0,,,,,,,
176,2012,Amador County,15.65509433962264,84.34490566037735,49.00490566037736,6.595471698113209,0.0,0.0,,,,,,,
177,2012,Butte County,20.235471698113216,79.7645283018868,48.50037735849057,4.727924528301887,0.0,0.0,,,,,,,
178,2012,Calaveras County,8.18735849056604,91.81264150943399,62.63320754716982,6.582830188679245,0.0,0.0,,,,,,,
179,2012,Colusa County,5.939056603773585,94.0609433962264,84.84999999999998,9.656981132075472,0.0,0.0,,,,,,,
180,2012,Contra Costa County,5.1456603773584915,94.8543396226415,77.06754716981135,7.153962264150944,0.0,0.0,,,,,,,
181,2012,Del Norte County,91.07962264150946,8.920377358490567,0.0,0.0,0.0,0.0,,,,,,,
182,2012,El Dorado County,25.863207547169814,74.13679245283016,33.27943396226415,6.852075471698114,0.0,0.0,,,,,,,
183,2012,Fresno County,0.3735849056603774,99.62641509433959,95.02415094339624,15.05490566037736,0.0,0.0,,,,,,,
184,2012,Glenn County,5.834150943396226,94.16584905660378,86.17075471698114,9.181320754716982,0.0,0.0,,,,,,,
