,Unnamed: 0,Year,County,None,D0,D1,D2,D3,D4,Unnamed: 0.1,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Location ID,Month,Temp (F),Rank,Anomaly (1901-2000 base period),1901-2000 Mean
131,189,2012,Kings,4.413962264150944,95.58603773584906,88.3250943396227,11.893584905660376,0.0,0.0,56.0,151982.0,31.2,48761.0,18566.0,27679.0,18.212025108236503,CA-031,12,99.4,124,6.6,97.6
132,190,2012,Lake,7.545660377358492,92.45433962264151,27.70792452830189,1.4132075471698111,0.0,0.0,47.0,64360.0,44.8,38147.0,21845.0,15036.0,23.362336855189557,CA-033,12,91.9,122,5.9,89.3
133,191,2012,Lasse,0.3135849056603773,99.68641509433962,96.61603773584906,71.00622641509433,3.0830188679245283,0.0,4.0,34628.0,37.4,51921.0,19924.0,3724.0,10.754302876285088,CA-035,12,87.8,126,7.7,83.8
134,192,2012,Los Angeles,12.866037735849053,87.13396226415098,24.138679245283036,0.5320754716981132,0.0,0.0,36.0,9840024.0,34.8,56241.0,27900.0,1658231.0,16.851899954715556,CA-037,12,92.8,127,8.4,87.5
135,193,2012,Madera,0.028867924528301888,99.9711320754717,93.25037735849057,13.217358490566038,0.0,0.0,32.0,150615.0,33.2,47937.0,18474.0,29900.0,19.851940377784413,CA-039,12,92.5,127,7.0,89.7
136,194,2012,Mari,7.547169811320754,92.45283018867924,28.301886792452827,0.12452830188679245,0.0,0.0,40.0,252759.0,44.6,90962.0,55695.0,18371.0,7.268188274205864,CA-041,12,72.5,124,6.0,71.8
137,195,2012,Mariposa,2.0379245283018865,97.96207547169813,86.57150943396226,12.95433962264151,0.0,0.0,1.0,18193.0,49.4,52584.0,27670.0,2647.0,14.549552025504315,CA-043,12,92.4,127,6.9,88.6
138,196,2012,Mendoci,50.63622641509433,49.36377358490565,16.575471698113212,0.0,0.0,0.0,33.0,87577.0,41.7,43721.0,23179.0,16689.0,19.056373248684014,CA-045,12,86.1,122,4.5,83.3
139,197,2012,Merced,0.0,100.0,98.101320754717,9.523207547169813,0.0,0.0,0.0,256398.0,29.7,43565.0,18343.0,61914.0,24.147614255961447,CA-047,12,96.2,125,7.4,93.8
140,198,2012,Modoc,0.0,100.0,99.94773584905658,80.25716981132072,5.033584905660377,0.0,48.0,9545.0,46.8,37482.0,20916.0,1829.0,19.16186485070717,CA-049,12,87.4,126,8.0,82.8
141,199,2012,M,0.0,100.0,93.14547169811321,51.79716981132074,5.233962264150943,0.0,8.0,14181.0,37.1,61868.0,27135.0,1333.0,9.399901276355687,CA-051,12,81.1,122,7.7,78.9
142,200,2012,Montere,1.7277358490566035,98.27226415094343,87.1803773584906,8.824905660377357,0.0,0.0,12.0,416199.0,32.9,60143.0,24995.0,64123.0,15.4068126064695,CA-053,12,87.9,121,6.2,85.8
143,201,2012,Napa,7.547169811320754,92.45283018867924,27.601509433962267,1.6986792452830188,0.0,0.0,53.0,136644.0,39.6,69571.0,35195.0,13341.0,9.763326600509354,CA-055,12,90.3,124,6.6,88.7
144,202,2012,Nevada,27.706226415094328,72.29377358490565,32.361132075471694,7.88188679245283,0.0,0.0,30.0,98521.0,48.0,57382.0,31899.0,11320.0,11.489936155743447,CA-057,12,87.9,126,5.7,84.2
145,203,2012,Orange,36.11943396226415,63.88056603773586,11.823018867924528,0.0,0.0,0.0,23.0,3021840.0,36.2,75566.0,34233.0,349220.0,11.556535091202711,CA-059,12,88.7,125,7.4,83.6
146,204,2012,Placer,21.477547169811324,78.52245283018866,40.703018867924534,7.919622641509434,0.0,0.0,41.0,350074.0,40.2,73356.0,34917.0,29082.0,8.307386438295904,CA-061,12,89.1,126,6.2,85.7
147,205,2012,Plumas,13.697735849056606,86.30226415094342,56.19415094339625,15.241320754716975,0.0,0.0,15.0,19926.0,49.4,45358.0,28329.0,2720.0,13.650506875439124,CA-063,12,86.0,125,7.0,81.9
148,206,2012,Riverside,8.724339622641509,91.27566037735845,56.34075471698112,4.5726415094339625,0.0,0.0,37.0,2192982.0,33.7,57096.0,23863.0,335557.0,15.301402382691697,CA-065,12,100.9,123,7.4,99.3
149,207,2012,Sacrame,5.644528301886793,94.3554716981132,84.53037735849054,10.287169811320755,0.0,0.0,10.0,1422348.0,34.9,55846.0,26856.0,230523.0,16.207215111913538,CA-067,12,95.8,126,7.1,93.3
150,208,2012,San Beni,0.0,100.0,94.546037735849,9.433962264150944,0.0,0.0,9.0,55467.0,34.1,63939.0,25791.0,7000.0,12.620116465646241,CA-069,12,91.4,127,6.8,88.0
151,209,2012,San Bernardi,2.6216981132075468,97.37830188679246,83.06603773584908,52.274716981132066,0.0,0.0,38.0,2041029.0,31.7,54750.0,21636.0,350982.0,17.196325970870575,CA-071,12,100.7,123,7.4,99.4
152,210,2012,San Dieg,59.751132075471716,40.24886792452829,0.23113207547169815,0.0,0.0,0.0,26.0,3100500.0,34.7,63373.0,30683.0,418555.0,13.49959683921948,CA-073,12,93.1,123,7.9,89.2
153,211,2012,San Francisc,7.633396226415098,92.36660377358491,46.93320754716982,1.8733962264150943,0.0,0.0,54.0,807755.0,38.5,73802.0,47278.0,104784.0,12.972250249147327,CA-075,12,69.7,120,4.4,71.0
154,212,2012,San Joaqui,0.4358490566037736,99.5641509433962,93.6256603773585,10.437924528301886,0.0,0.0,25.0,687036.0,32.6,53895.0,22696.0,117938.0,17.166203808825156,CA-077,12,94.5,126,7.4,92.5
155,213,2012,San Luis Obisp,11.062075471698117,88.9379245283019,47.609056603773595,0.8407547169811321,0.0,0.0,16.0,270121.0,39.3,59628.0,30218.0,34755.0,12.86645614372818,CA-079,12,91.9,127,7.0,87.3
156,214,2012,San Mate,5.815094339622642,94.18490566037735,87.54452830188679,2.414339622641509,0.0,0.0,20.0,721183.0,39.3,87751.0,45458.0,52888.0,7.333506197456124,CA-081,12,73.5,120,4.4,73.6
157,215,2012,Santa Barbara,15.117735849056606,84.8822641509434,36.96283018867924,0.0,0.0,0.0,50.0,423594.0,33.6,62723.0,30114.0,62240.0,14.693314825044734,CA-083,12,84.5,122,7.2,81.0
158,216,2012,Santa Clara,3.584150943396226,96.41584905660378,90.75471698113206,7.670943396226415,0.0,0.0,39.0,1788393.0,36.2,90747.0,41041.0,171669.0,9.599064635122144,CA-085,12,85.7,123,5.8,82.9
159,217,2012,Santa Cruz,5.517735849056604,94.48226415094341,90.56603773584905,2.009056603773585,0.0,0.0,34.0,262340.0,36.9,66571.0,32846.0,36553.0,13.933445147518489,CA-087,12,79.4,122,6.0,76.5
160,218,2012,Shasta,24.277735849056626,75.7222641509434,34.683584905660375,5.469056603773584,0.0,0.0,43.0,177693.0,41.9,44396.0,23639.0,30820.0,17.344521168532246,CA-089,12,93.4,125,7.9,89.1
161,219,2012,Sierra,16.699056603773588,83.3009433962264,49.82113207547171,15.58132075471698,0.5890566037735849,0.0,13.0,3163.0,51.6,42500.0,24121.0,527.0,16.6613974075245,CA-091,12,84.3,126,6.5,80.2
162,220,2012,Siski,31.458301886792444,68.54169811320756,27.84490566037736,1.430943396226415,0.0,0.0,42.0,44673.0,47.0,37948.0,22304.0,8610.0,19.27338660936136,CA-093,12,87.1,126,8.4,81.5
163,221,2012,Sola,6.513396226415094,93.4866037735849,62.42433962264153,5.462830188679246,0.0,0.0,44.0,414209.0,37.0,69006.0,29170.0,47415.0,11.447119690784119,CA-095,12,91.6,126,6.6,88.8
164,222,2012,Sonoma,14.213207547169805,85.7867924528302,22.918490566037732,0.018867924528301886,0.0,0.0,6.0,483456.0,39.8,63565.0,32898.0,54966.0,11.369390389197775,CA-097,12,80.9,124,5.8,79.8
165,223,2012,Stanislaus,0.0,100.0,96.83622641509432,10.098301886792454,0.0,0.0,5.0,515115.0,32.8,49866.0,21785.0,97847.0,18.99517583452239,CA-099,12,94.6,126,6.9,92.8
166,224,2012,Sutter,5.660377358490566,94.33962264150944,89.81358490566038,9.84509433962264,0.0,0.0,24.0,94615.0,34.5,50510.0,22816.0,15868.0,16.77112508587433,CA-101,12,97.6,123,6.7,95.9
167,225,2012,Tehama,13.873962264150938,86.12603773584902,42.9166037735849,4.952830188679245,0.0,0.0,7.0,63200.0,39.6,40307.0,20259.0,12646.0,20.009493670886076,CA-103,12,94.4,124,6.6,91.8
168,226,2012,Trini,54.55226415094343,45.447735849056606,9.384528301886789,0.0,0.0,0.0,35.0,13693.0,49.2,36569.0,23014.0,2377.0,17.359234645439276,CA-105,12,91.1,125,7.8,85.9
169,227,2012,Tulare,0.5132075471698113,99.4867924528302,93.12773584905659,27.336415094339625,0.0,0.0,27.0,441877.0,29.7,43803.0,18021.0,108096.0,24.462916150874573,CA-107,12,89.5,125,7.2,86.8
170,228,2012,Tuolumne,4.7677358490566055,95.23226415094341,73.30433962264149,13.465471698113205,0.0,0.0,21.0,55205.0,48.0,48169.0,26043.0,6718.0,12.16918757358935,CA-109,12,85.1,126,6.5,82.0
171,229,2012,Ventura,14.843962264150946,85.15603773584907,23.02622641509434,0.0,0.0,0.0,18.0,822794.0,36.4,76483.0,32826.0,83936.0,10.201338366589937,CA-111,12,89.6,127,8.5,83.3
172,230,2012,Yol,6.127924528301886,93.87207547169812,75.728679245283,8.573396226415094,0.0,0.0,28.0,200873.0,30.5,57260.0,28137.0,36007.0,17.925256256440637,CA-113,12,96.4,125,7.5,94.7
173,231,2012,Yuba,19.224339622641505,80.77566037735845,47.32981132075471,4.274339622641509,0.0,0.0,2.0,72244.0,31.9,46641.0,20016.0,14541.0,20.127623055201816,CA-115,12,96.0,126,6.4,92.8
174,232,2013,Alameda,13.070576923076922,86.92942307692307,65.38461538461539,51.92307692307693,0.7973076923076922,0.0,46.0,1535248.0,36.8,72112.0,35763.0,188501.0,12.278211728658825,CA-001,12,83.9,126,6.0,82.3
175,233,2013,Alpine,12.923653846153849,87.07634615384609,69.55942307692307,48.65499999999999,4.8842307692307685,0.0,5.0,1165.0,44.3,58636.0,25527.0,184.0,15.793991416309009,CA-003,12,77.0,117,5.3,75.0
176,234,2013,Amador,16.524807692307693,83.47519230769231,65.40846153846154,51.92307692307693,11.498076923076924,0.0,29.0,37422.0,49.1,53684.0,27347.0,4150.0,11.089733311955532,CA-005,12,93.0,118,5.8,90.4
177,235,2013,Butte,15.985961538461538,84.01403846153849,65.38461538461539,51.92307692307693,0.0,0.0,21.0,220542.0,37.0,43752.0,23787.0,43942.0,19.924549518912496,CA-007,12,94.6,119,6.5,92.3
178,236,2013,Calaveras,14.0625,85.9375,69.14076923076924,53.21249999999999,11.538461538461537,0.0,26.0,45147.0,50.0,55295.0,29329.0,4849.0,10.740470020156376,CA-009,12,93.6,120,6.6,91.2
179,237,2013,Colusa,13.461538461538463,86.53846153846153,65.38461538461539,51.92307692307693,0.0,0.0,49.0,21366.0,33.9,52158.0,21579.0,2635.0,12.332678086679776,CA-011,12,97.0,122,6.5,95.4
180,238,2013,Contra Costa,13.34423076923077,86.65576923076924,65.38461538461539,51.92307692307693,2.1934615384615386,0.0,33.0,1065794.0,38.6,78756.0,38219.0,111173.0,10.43100261401359,CA-013,12,86.8,126,6.4,85.0
181,239,2013,Del Norte,21.395769230769233,78.60423076923077,61.474038461538456,25.135576923076925,0.0,0.0,19.0,28357.0,39.1,37909.0,19072.0,5406.0,19.06407588955108,CA-015,12,86.1,127,8.6,77.8
182,240,2013,El Dorad,17.622692307692308,82.3773076923077,65.95692307692308,51.07096153846154,3.762692307692308,0.0,41.0,180982.0,44.1,69297.0,34884.0,16206.0,8.954481661159674,CA-017,12,88.1,118,5.6,85.8
183,241,2013,Fres,0.0,100.0,99.24230769230768,78.6521153846154,13.492307692307694,0.0,51.0,939605.0,30.9,45563.0,20208.0,239584.0,25.4983743168672,CA-019,12,91.0,120,6.5,88.2
184,242,2013,Gle,13.771923076923075,86.22807692307691,65.38461538461539,51.92307692307693,0.0,0.0,20.0,28054.0,37.2,43023.0,22148.0,5198.0,18.528552078135018,CA-021,12,95.1,123,6.9,93.7
185,243,2013,Humbold,21.512115384615388,78.48788461538463,65.38461538461539,29.419423076923074,0.0,0.0,3.0,134613.0,37.5,41426.0,23540.0,26600.0,19.760350040486433,CA-023,12,84.4,126,5.4,79.2
186,244,2013,Imperial,0.4711538461538462,99.52884615384615,82.24019230769228,30.56980769230769,0.0,0.0,45.0,175201.0,31.8,41807.0,16763.0,38286.0,21.852614996489745,CA-025,12,106.5,121,7.7,105.9
187,245,2013,I,0.0,100.0,100.0,97.63192307692304,1.5334615384615378,0.0,57.0,18482.0,45.7,44796.0,27441.0,2309.0,12.493236662698846,CA-027,12,97.6,124,7.7,95.6
188,246,2013,Ker,0.0,100.0,100.0,91.22692307692307,37.113846153846154,0.0,24.0,848204.0,30.8,48552.0,20295.0,186811.0,22.024300757836556,CA-029,12,97.8,121,6.9,95.1
189,247,2013,Kings,0.0,100.0,100.0,88.43884615384619,26.16576923076923,0.0,50.0,151806.0,31.1,48133.0,18429.0,28019.0,18.45710973215815,CA-031,12,100.5,118,6.0,97.6
190,248,2013,Lake,15.920769230769231,84.07923076923076,65.38461538461539,51.92307692307693,0.0,0.0,55.0,64260.0,45.1,36548.0,21537.0,15860.0,24.68098350451292,CA-033,12,92.0,124,7.2,89.3
191,249,2013,Lasse,2.5871153846153847,97.41288461538458,87.67557692307692,54.579038461538474,0.0,0.0,34.0,34018.0,37.3,53107.0,19931.0,3953.0,11.620318654829795,CA-035,12,89.0,123,6.3,83.8
192,250,2013,Los Angeles,0.0625,99.9375,82.82096153846153,60.45096153846154,2.1384615384615393,0.0,10.0,9893481.0,35.1,55909.0,27749.0,1737224.0,17.55927969134423,CA-037,12,89.1,120,7.6,87.5
193,251,2013,Madera,0.0673076923076923,99.93269230769228,93.99211538461536,70.10307692307694,11.538461538461537,0.0,6.0,151435.0,33.2,45625.0,17847.0,32604.0,21.530029385544953,CA-039,12,92.0,121,6.7,89.7
194,252,2013,Mari,13.485,86.51500000000001,65.38461538461539,51.92307692307693,0.0,0.0,14.0,254643.0,44.8,90839.0,56791.0,19121.0,7.508943894000621,CA-041,12,71.6,126,5.8,71.8
195,253,2013,Mariposa,4.4373076923076935,95.56269230769232,88.59519230769234,65.38461538461539,11.538461538461537,0.0,31.0,18061.0,50.1,49820.0,26988.0,2876.0,15.923813742317705,CA-043,12,91.5,115,5.2,88.6
196,254,2013,Mendoci,17.31,82.68999999999998,65.38461538461539,48.859807692307704,0.0,0.0,7.0,87497.0,41.8,43469.0,23306.0,17221.0,19.68181766231985,CA-045,12,86.4,118,5.3,83.3
197,255,2013,Merced,0.01,99.99000000000002,96.78038461538459,64.60557692307692,11.48653846153846,0.0,30.0,258707.0,30.0,42591.0,18177.0,64490.0,24.927814090844088,CA-047,12,95.8,124,6.7,93.8
198,256,2013,Modoc,0.0,100.0,98.27826923076924,64.25884615384614,0.0,0.0,56.0,9468.0,46.9,36212.0,21200.0,1917.0,20.247148288973385,CA-049,12,88.9,124,6.1,82.8
199,257,2013,M,0.14153846153846156,99.85846153846157,98.32423076923072,74.90653846153849,0.6934615384615384,0.0,38.0,14217.0,37.2,61757.0,28046.0,1197.0,8.419497784342687,CA-051,12,81.7,121,7.3,78.9
200,258,2013,Montere,3.3473076923076923,96.65269230769232,77.9771153846154,57.952115384615404,17.44846153846154,0.0,42.0,420569.0,33.0,59168.0,24775.0,68185.0,16.21255965132951,CA-053,12,86.9,122,5.8,85.8
201,259,2013,Napa,13.461538461538463,86.53846153846153,65.38461538461539,51.92307692307693,0.0,0.0,47.0,137837.0,39.8,70443.0,34795.0,13563.0,9.839883340467363,CA-055,12,89.4,126,7.0,88.7
202,260,2013,Nevada,16.350192307692307,83.64980769230765,66.0873076923077,51.011538461538464,0.0,0.0,4.0,98509.0,48.5,57353.0,32346.0,11696.0,11.873026830035837,CA-057,12,87.6,114,5.8,84.2
203,261,2013,Orange,0.0,100.0,71.12846153846154,57.69230769230769,0.0,0.0,52.0,3051771.0,36.4,75422.0,34057.0,373049.0,12.224016808600645,CA-059,12,84.3,115,4.6,83.6
204,262,2013,Placer,17.145769230769233,82.85423076923075,66.10076923076923,50.83346153846154,0.0,0.0,15.0,355924.0,40.4,72725.0,34886.0,30850.0,8.667580719479439,CA-061,12,88.4,117,5.6,85.7
205,263,2013,Plumas,14.20442307692308,85.79557692307692,65.88826923076921,51.7476923076923,0.0,0.0,22.0,19586.0,49.9,45794.0,29806.0,2917.0,14.893291126314715,CA-063,12,86.6,121,6.7,81.9
206,264,2013,Riverside,1.6698076923076923,98.33019230769231,77.5182692307692,43.362884615384665,0.0,0.0,11.0,2228528.0,33.9,56529.0,23591.0,355511.0,15.952727540331555,CA-065,12,100.2,121,7.8,99.3
207,265,2013,Sacrame,15.366923076923078,84.63307692307693,65.38461538461539,51.92307692307693,6.72,0.0,40.0,1435207.0,35.1,55064.0,26739.0,248304.0,17.300918961515652,CA-067,12,95.0,121,6.6,93.3
208,266,2013,San Beni,1.3711538461538462,98.62884615384613,86.77057692307697,61.60057692307692,2.8684615384615384,0.0,39.0,56115.0,34.5,66237.0,25914.0,6639.0,11.831061213579256,CA-069,12,90.3,122,6.7,88.0
209,267,2013,San Bernardi,5.223076923076923,94.77692307692308,81.70057692307688,67.60192307692307,0.8576923076923074,0.0,12.0,2056915.0,31.9,54090.0,21332.0,375280.0,18.24479864262743,CA-071,12,101.2,124,7.9,99.4
210,268,2013,San Dieg,0.0,100.0,68.91019230769231,29.623461538461548,0.0,0.0,0.0,3138265.0,34.8,62962.0,30668.0,441648.0,14.07299893412443,CA-073,12,90.6,119,6.7,89.2
211,269,2013,San Francisc,13.461538461538463,86.53846153846153,65.38461538461539,51.92307692307693,0.0,0.0,48.0,817501.0,38.5,75604.0,48486.0,108306.0,13.248424160949039,CA-075,12,72.3,125,4.4,71.0
212,270,2013,San Joaqui,8.678461538461539,91.32153846153851,67.6128846153846,52.758076923076906,11.485384615384614,0.0,54.0,693177.0,32.9,53380.0,22589.0,123115.0,17.76097591235716,CA-077,12,94.2,123,6.4,92.5
213,271,2013,San Luis Obisp,0.0,100.0,96.32865384615387,67.27230769230772,38.46153846153846,0.0,23.0,272094.0,39.5,58697.0,29954.0,36588.0,13.446823524223245,CA-079,12,90.1,127,7.6,87.3
214,272,2013,San Mate,13.461538461538463,86.53846153846153,65.38461538461539,51.92307692307693,0.0,0.0,27.0,729543.0,39.3,88202.0,45732.0,54905.0,7.525944324049437,CA-081,12,74.8,127,5.5,73.6
215,273,2013,Santa Barbara,0.0,100.0,82.3598076923077,59.609615384615395,35.35000000000001,0.0,44.0,427288.0,33.5,62779.0,30352.0,65740.0,15.385407500327648,CA-083,12,83.0,122,5.8,81.0
216,274,2013,Santa Clara,12.049807692307693,87.9501923076923,65.39596153846153,52.01153846153846,0.14076923076923076,0.0,13.0,1812208.0,36.4,91702.0,41513.0,181376.0,10.008564138332906,CA-085,12,84.3,124,5.7,82.9
217,275,2013,Santa Cruz,13.360576923076925,86.63942307692308,65.38461538461539,51.92307692307693,0.0,0.0,8.0,264808.0,36.9,66519.0,32295.0,37239.0,14.06264161203589,CA-087,12,79.1,124,6.2,76.5
218,276,2013,Shasta,16.90403846153846,83.09596153846154,65.38461538461539,52.84653846153846,0.0,0.0,17.0,177966.0,42.1,44651.0,23670.0,30575.0,17.180247912522617,CA-089,12,94.0,121,6.0,89.1
219,277,2013,Sierra,11.695769230769232,88.30423076923073,70.27134615384617,50.55384615384616,0.0,0.0,43.0,3127.0,51.3,39009.0,24996.0,599.0,19.15574032619124,CA-091,12,84.0,117,6.2,80.2
220,278,2013,Siski,13.815576923076923,86.18442307692308,66.65173076923078,43.91480769230769,0.0,0.0,16.0,44503.0,47.1,37709.0,22293.0,9216.0,20.70871626631913,CA-093,12,88.8,126,7.3,81.5
221,279,2013,Sola,14.199423076923075,85.80057692307693,65.38461538461539,51.92307692307693,0.0,0.0,18.0,417258.0,37.1,67177.0,28929.0,52358.0,12.548111719847192,CA-095,12,90.8,126,6.7,88.8
222,280,2013,Sonoma,15.741538461538461,84.25846153846153,65.38461538461539,51.92307692307693,0.0,0.0,36.0,487469.0,40.2,63356.0,32835.0,57048.0,11.702898030438858,CA-097,12,78.9,126,6.1,79.8
223,281,2013,Stanislaus,2.220192307692308,97.77980769230771,83.29923076923076,57.340384615384615,11.16,0.0,35.0,518321.0,33.0,49297.0,21663.0,104173.0,20.09816310741799,CA-099,12,94.8,125,6.5,92.8
224,282,2013,Sutter,13.953076923076924,86.04692307692306,65.38461538461539,51.92307692307693,0.0,0.0,53.0,94787.0,34.8,50408.0,23602.0,15596.0,16.453733106860646,CA-101,12,97.5,123,6.6,95.9
225,283,2013,Tehama,14.965384615384615,85.03461538461539,65.38461538461539,51.92307692307693,0.0,0.0,37.0,63241.0,39.9,41924.0,20439.0,12271.0,19.40355149349315,CA-103,12,94.8,123,6.7,91.8
226,284,2013,Trini,17.247692307692304,82.7523076923077,65.38461538461539,42.299615384615386,0.0,0.0,9.0,13638.0,49.8,36890.0,22905.0,2579.0,18.91039741897639,CA-105,12,91.8,124,6.4,85.9
227,285,2013,Tulare,0.0,100.0,100.0,96.14307692307692,13.183846153846149,0.0,1.0,446644.0,29.9,42708.0,17894.0,115313.0,25.81765343315929,CA-107,12,89.4,120,6.1,86.8
228,286,2013,Tuolumne,11.450192307692307,88.54980769230772,77.88230769230769,60.57884615384616,11.530384615384614,0.0,28.0,54728.0,48.0,48426.0,25943.0,7411.0,13.541514398479755,CA-109,12,84.4,116,5.4,82.0
229,287,2013,Ventura,0.2403846153846154,99.7596153846154,77.96230769230772,57.8446153846154,5.8500000000000005,0.0,25.0,829017.0,36.6,76544.0,32930.0,90471.0,10.913045208964352,CA-111,12,85.4,122,7.4,83.3
230,288,2013,Yol,13.985,86.015,65.38461538461539,51.92307692307693,0.0,0.0,2.0,202288.0,30.7,55918.0,27730.0,37188.0,18.38369057976746,CA-113,12,95.6,122,6.5,94.7
231,289,2013,Yuba,16.327115384615386,83.67288461538463,65.38461538461539,51.92307692307693,0.0,0.0,32.0,72574.0,31.9,44902.0,19244.0,15392.0,21.20869732962218,CA-115,12,95.9,120,6.5,92.8
232,290,2014,Alameda,0.0,100.0,100.0,100.0,96.41961538461538,74.3815384615385,5.0,1559308.0,36.9,73775.0,36439.0,197191.0,12.646058379742813,CA-001,12,85.0,127,10.1,82.3
233,291,2014,Alpine,0.0,100.0,100.0,100.0,96.16153846153844,33.00846153846153,33.0,1202.0,43.6,61343.0,24375.0,179.0,14.891846921797006,CA-003,12,77.3,126,9.7,75.0
234,292,2014,Amador,0.0,100.0,100.0,100.0,95.06769230769228,42.113846153846154,57.0,37159.0,49.6,52964.0,27373.0,4277.0,11.509997577975724,CA-005,12,93.2,127,10.9,90.4
235,293,2014,Butte,0.0,100.0,100.0,100.0,91.5803846153846,38.46153846153846,49.0,221578.0,36.9,43165.0,24430.0,46643.0,21.050375037232946,CA-007,12,94.5,127,13.8,92.3
236,294,2014,Calaveras,0.0,100.0,100.0,100.0,96.54711538461538,42.307692307692314,54.0,44921.0,50.3,54936.0,29296.0,5352.0,11.9142494601634,CA-009,12,93.6,127,11.1,91.2
237,295,2014,Colusa,0.0,100.0,100.0,100.0,95.85153846153848,38.46153846153846,8.0,21424.0,34.1,50503.0,22211.0,3068.0,14.320388349514566,CA-011,12,96.2,127,14.7,95.4
238,296,2014,Contra Costa,0.0,100.0,100.0,100.0,96.885,64.82961538461535,17.0,1081232.0,38.7,79799.0,38770.0,114171.0,10.559343415659177,CA-013,12,86.9,127,10.9,85.1
239,297,2014,Del Norte,0.0,100.0,93.18442307692308,60.15499999999997,0.09692307692307693,0.0,47.0,28066.0,39.2,39302.0,19424.0,5468.0,19.48264804389653,CA-015,12,84.0,126,9.7,77.8
240,298,2014,El Dorad,0.0,100.0,100.0,100.0,89.02519230769228,40.370384615384616,26.0,181465.0,44.4,68507.0,35128.0,18497.0,10.193150194252334,CA-017,12,88.2,127,10.6,85.8
241,299,2014,Fres,0.0,100.0,100.0,100.0,99.95576923076923,87.59057692307694,10.0,948844.0,31.2,45201.0,20231.0,255019.0,26.8768100973395,CA-019,12,90.3,127,11.8,88.2
242,300,2014,Gle,0.0,100.0,100.0,100.0,95.7076923076923,38.46153846153846,48.0,28019.0,36.7,40106.0,21698.0,5517.0,19.690210214497306,CA-021,12,95.4,127,15.2,93.7
243,301,2014,Humbold,0.0,100.0,100.0,99.33384615384612,85.88961538461533,27.62019230769231,31.0,134876.0,37.4,42153.0,23516.0,27325.0,20.259349328271888,CA-023,12,84.0,126,8.5,79.2
244,302,2014,Imperial,0.2292307692307693,99.77076923076923,85.23019230769228,63.45115384615388,0.016923076923076926,0.0,4.0,177026.0,31.9,41772.0,16409.0,38935.0,21.993944392349142,CA-025,12,107.4,126,9.0,105.9
245,303,2014,I,0.0,100.0,100.0,99.9936538461539,63.3678846153846,3.2063461538461557,2.0,18439.0,45.3,45625.0,27028.0,2445.0,13.259938174521391,CA-027,12,98.0,127,9.6,95.6
246,304,2014,Ker,0.0,100.0,100.0,100.0,99.70865384615387,68.99403846153852,52.0,857730.0,31.0,48574.0,20467.0,192972.0,22.497988877618827,CA-029,12,96.9,127,10.9,95.1
247,305,2014,Kings,0.0,100.0,100.0,100.0,100.0,91.65384615384615,9.0,151390.0,31.2,47341.0,18518.0,30244.0,19.97754144923707,CA-031,12,99.8,127,12.0,97.6
248,306,2014,Lake,0.0,100.0,100.0,100.0,93.09192307692305,38.46153846153846,0.0,64209.0,45.2,35997.0,21310.0,15395.0,23.976389602703676,CA-033,12,91.7,127,13.7,89.3
249,307,2014,Lasse,0.0,100.0,100.0,100.0,96.14980769230768,31.18384615384614,18.0,33356.0,37.3,53351.0,19847.0,3856.0,11.560139105408325,CA-035,12,88.7,127,11.4,83.8
250,308,2014,Los Angeles,0.0,100.0,100.0,99.7253846153846,93.1088461538462,44.88673076923079,35.0,9974203.0,35.3,55870.0,27987.0,1805868.0,18.10538646546496,CA-037,12,90.0,127,11.3,87.5
251,309,2014,Madera,0.0,100.0,100.0,100.0,100.0,84.16903846153849,34.0,152452.0,33.3,45490.0,17797.0,33290.0,21.836381287224828,CA-039,12,90.9,127,11.9,89.7
252,310,2014,Mari,0.0,100.0,100.0,100.0,90.06346153846151,3.1553846153846106,42.0,256802.0,45.1,91529.0,58004.0,21917.0,8.534590852096168,CA-041,12,74.1,127,12.1,71.8
253,311,2014,Mariposa,0.0,100.0,100.0,100.0,100.0,73.53538461538456,15.0,17946.0,50.2,50560.0,28327.0,2902.0,16.170734425498722,CA-043,12,90.7,127,11.1,88.6
254,312,2014,Mendoci,0.0,100.0,100.0,100.0,95.93076923076923,38.46153846153846,36.0,87612.0,42.0,43290.0,23712.0,17395.0,19.854586129753915,CA-045,12,86.1,127,10.4,83.3
255,313,2014,Merced,0.0,100.0,100.0,100.0,99.98269230769232,88.62942307692309,14.0,261609.0,30.2,43066.0,18464.0,65552.0,25.05724191446013,CA-047,12,95.2,127,12.4,93.8
256,314,2014,Modoc,0.0,100.0,100.0,100.0,90.08326923076922,0.0,1.0,9335.0,47.1,38560.0,21830.0,1892.0,20.26780931976433,CA-049,12,89.1,126,11.6,82.8
257,315,2014,M,0.0,100.0,100.0,100.0,88.41807692307688,0.7180769230769235,22.0,14193.0,37.2,61814.0,29578.0,704.0,4.960191643768055,CA-051,12,81.2,127,11.1,78.9
258,316,2014,Montere,0.0,100.0,100.0,100.0,98.04461538461538,84.06384615384614,27.0,424927.0,33.3,58582.0,25048.0,69898.0,16.44941366399405,CA-053,12,87.7,127,12.3,85.8
259,317,2014,Napa,0.0,100.0,100.0,100.0,93.11500000000002,38.46153846153846,6.0,139253.0,40.3,70925.0,35092.0,13948.0,10.016301264604714,CA-055,12,89.4,127,13.5,88.7
