,Year,County,None,D0,D1,D2,D3,D4,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate
245,2017,Inyo County,73.47365384615377,26.526346153846152,11.48423076923077,5.643653846153845,1.9653846153846155,0.495,51500.0,18195.0,45.6,30323.0,1806.0,450.0,9.925803792250619
246,2017,Kern County,49.23307692307695,50.76692307692308,17.114807692307693,10.293076923076923,6.9253846153846155,3.0403846153846157,50826.0,878744.0,31.3,21716.0,191123.0,41082.0,21.74956528863924
247,2017,Kings County,66.12692307692309,33.87307692307692,13.737692307692308,10.16403846153846,7.6923076923076925,3.6153846153846154,49742.0,150183.0,31.5,19835.0,28013.0,5683.0,18.652577189162557
248,2017,Lake County,96.34807692307693,3.651923076923077,0.24730769230769228,0.0,0.0,0.0,40446.0,64095.0,45.8,23345.0,14398.0,2872.0,22.4635306966222
249,2017,Lassen County,96.71730769230768,3.2826923076923076,1.2349999999999999,0.0,0.0,0.0,54083.0,31470.0,36.2,20974.0,3155.0,729.0,10.025421035907213
250,2017,Los Angeles County,0.0,100.0,62.248269230769246,14.075576923076921,8.552307692307693,3.081538461538462,61015.0,10105722.0,36.0,30798.0,1688505.0,406426.0,16.708405396467466
251,2017,Madera County,81.31653846153846,18.683461538461536,11.429230769230768,7.590769230769231,5.6140384615384615,0.0,48210.0,154440.0,33.7,19975.0,32244.0,5045.0,20.87801087801088
252,2017,Marin County,99.9796153846154,0.020384615384615386,0.0,0.0,0.0,0.0,104703.0,260814.0,46.1,66748.0,20515.0,6211.0,7.865758739944941
253,2017,Mariposa County,82.71461538461539,17.285384615384615,10.708076923076922,6.340576923076924,4.127884615384615,0.0,51385.0,17658.0,51.1,28241.0,2629.0,777.0,14.88843583644807
254,2017,Mendocino County,99.60269230769231,0.3973076923076923,0.0,0.0,0.0,0.0,46528.0,87497.0,42.4,27093.0,16448.0,4304.0,18.798358800873174
255,2017,Merced County,74.73903846153847,25.26096153846154,13.650769230769232,8.646153846153847,5.910576923076923,0.0,46338.0,267390.0,30.8,20120.0,60861.0,16969.0,22.76113542017278
256,2017,Modoc County,97.59769230769231,2.4023076923076925,0.0,0.0,0.0,0.0,39296.0,9017.0,47.8,22052.0,1584.0,263.0,17.566818232228012
257,2017,Mono County,89.37192307692308,10.628076923076922,7.220192307692307,5.378461538461538,3.069230769230769,0.0,60595.0,14058.0,38.3,30888.0,1378.0,290.0,9.802247830416844
258,2017,Monterey County,62.37634615384615,37.62365384615385,11.378076923076922,8.463076923076922,4.80576923076923,2.0296153846153846,63249.0,433168.0,33.9,27168.0,60933.0,11717.0,14.066828574594615
259,2017,Napa County,96.60692307692307,3.393076923076923,0.1473076923076923,0.0,0.0,0.0,79637.0,141005.0,40.8,40632.0,11285.0,4068.0,8.003262295663275
260,2017,Nevada County,96.15384615384616,3.8461538461538463,0.6546153846153846,0.0,0.0,0.0,60610.0,98838.0,49.8,35581.0,11861.0,3348.0,12.000445172909204
261,2017,Orange County,0.0,100.0,99.26019230769234,11.538461538461538,7.6923076923076925,0.0,81851.0,3155816.0,37.5,37603.0,378459.0,96039.0,11.992429216405519
262,2017,Placer County,96.15384615384616,3.8461538461538463,1.5592307692307692,0.0,0.0,0.0,80488.0,374985.0,41.6,39734.0,30473.0,10216.0,8.126458391669
263,2017,Plumas County,96.33230769230771,3.667692307692308,0.9011538461538462,0.0,0.0,0.0,50266.0,18724.0,52.1,32056.0,2439.0,752.0,13.0260628070925
264,2017,Riverside County,33.863653846153845,66.1363461538462,16.25211538461539,4.760192307692308,1.6592307692307693,0.0,60807.0,2355002.0,35.0,25700.0,362215.0,107383.0,15.380666343383147
265,2017,Sacramento County,92.68653846153846,7.313461538461539,3.8461538461538463,3.463461538461538,0.0,0.0,60239.0,1495400.0,35.9,29693.0,246203.0,64575.0,16.464023003878562
266,2017,San Benito County,14.294615384615376,85.70538461538459,15.961153846153847,12.497115384615386,6.220384615384615,2.289615384615385,80760.0,58671.0,35.4,30012.0,5670.0,2686.0,9.66405890473999
267,2017,San Bernardino County,66.7380769230769,33.26192307692307,11.58942307692308,4.717692307692308,1.2730769230769232,0.0,57156.0,2121220.0,32.9,22867.0,374810.0,95079.0,17.669548655962135
268,2017,San Diego County,0.0,100.0,31.817692307692298,10.316538461538462,4.286923076923077,0.0,70588.0,3283665.0,35.4,34350.0,427031.0,116758.0,13.004706631157564
269,2017,San Francisco County,98.82692307692308,1.1730769230769231,0.0,0.0,0.0,0.0,96265.0,864263.0,38.3,59508.0,99096.0,29102.0,11.465954229210322
270,2017,San Joaquin County,85.05711538461536,14.942884615384616,10.11923076923077,6.11326923076923,2.2965384615384616,0.0,57813.0,724153.0,33.9,24694.0,121296.0,33271.0,16.750051439405762
271,2017,San Luis Obispo County,3.417692307692306,96.5823076923077,22.87884615384615,12.767692307692307,7.196923076923077,3.3484615384615384,67175.0,280119.0,39.0,33972.0,36420.0,6586.0,13.001617169845673
272,2017,San Mateo County,99.42846153846155,0.5715384615384616,0.0,0.0,0.0,0.0,105667.0,763450.0,39.6,53516.0,54981.0,20174.0,7.201650402776868
273,2017,Santa Barbara County,0.0,100.0,99.72711538461543,17.99980769230769,9.16576923076923,4.729230769230769,68023.0,442996.0,33.7,32872.0,65493.0,14894.0,14.784106402766616
274,2017,Santa Clara County,90.48096153846156,9.51903846153846,5.334615384615384,2.713846153846154,0.15653846153846154,0.0,106761.0,1911226.0,37.0,48689.0,162525.0,58215.0,8.503703905241975
275,2017,Santa Cruz County,97.46980769230771,2.5301923076923076,0.5692307692307692,0.03923076923076923,0.0,0.0,73663.0,273263.0,37.3,36388.0,38605.0,9672.0,14.12741571306763
276,2017,Shasta County,100.0,0.0,0.0,0.0,0.0,0.0,47258.0,178919.0,41.8,26455.0,31967.0,5246.0,17.866744169149168
277,2017,Sierra County,96.15384615384616,3.8461538461538463,1.3438461538461537,0.0,0.0,0.0,44190.0,2885.0,55.0,31750.0,351.0,64.0,12.166377816291162
278,2017,Siskiyou County,100.0,0.0,0.0,0.0,0.0,0.0,40884.0,43530.0,47.9,24605.0,8915.0,1655.0,20.480128646910178
279,2017,Solano County,94.2423076923077,5.757692307692308,3.583846153846154,1.889230769230769,0.0,0.0,72950.0,434981.0,37.7,31934.0,48623.0,18266.0,11.178189392180348
280,2017,Sonoma County,99.75500000000001,0.245,0.0,0.0,0.0,0.0,71769.0,500943.0,41.4,37767.0,52707.0,15700.0,10.521556344733831
281,2017,Stanislaus County,83.27557692307693,16.724423076923078,12.811923076923078,7.251153846153846,3.4030769230769233,0.0,54260.0,535684.0,33.9,24007.0,91210.0,29240.0,17.026829250080272
282,2017,Sutter County,96.15384615384616,3.8461538461538463,3.8461538461538463,0.0,0.0,0.0,54347.0,95583.0,35.7,24849.0,15805.0,4491.0,16.535367167801805
283,2017,Tehama County,97.78346153846154,2.2165384615384616,0.08038461538461537,0.0,0.0,0.0,42512.0,63247.0,41.1,22631.0,13009.0,2692.0,20.56856451689408
284,2017,Trinity County,99.99038461538461,0.009615384615384616,0.0,0.0,0.0,0.0,36563.0,13037.0,51.4,23575.0,2545.0,507.0,19.521362276597376
285,2017,Tulare County,82.36326923076922,17.63673076923077,14.11423076923077,11.928461538461537,7.523076923076923,3.680769230769231,44871.0,458809.0,30.6,18962.0,122724.0,19405.0,26.748385493745765
286,2017,Tuolumne County,86.27249999999997,13.727500000000001,9.554423076923078,5.625576923076922,3.415,0.0,54325.0,53899.0,48.6,31570.0,6875.0,1750.0,12.75533868902948
287,2017,Ventura County,0.0,100.0,100.0,16.450384615384618,11.926538461538463,6.740769230769231,81972.0,847834.0,37.5,35771.0,85816.0,28752.0,10.121792709421891
288,2017,Yolo County,95.35923076923078,4.640769230769231,3.7961538461538464,0.7938461538461539,0.0,0.0,61621.0,212605.0,30.9,30615.0,39686.0,7489.0,18.666541238446886
289,2017,Yuba County,96.15384615384616,3.8461538461538463,2.048076923076923,0.0,0.0,0.0,51776.0,74644.0,32.4,22814.0,13598.0,3057.0,18.217137345265527
290,2018,Alameda County,31.103018867924533,68.89698113207547,8.47245283018868,0.0,0.0,0.0,92574.0,1643700.0,37.4,44283.0,170884.0,45110.0,10.396301028168157
